id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients,dish
Veggie-Fajita-Burritos-1097941,Veggie Fajita Burritos,4,2400.0,[Main Dishes],"[Southwestern, Mexican]","[jasmine, chopped cilantro, lime, red bell pepper, green bell pepper, white onion, salt, black beans, green chile, cumin, garlic powder, shredded cheddar cheese, sour cream, guacamole, salsa, flour tortillas, lime wedges]",burrito
Chicken-Burritos-MyRecipes-232755,Chicken Burritos,4,3000.0,"[Lunch and Snacks, Main Dishes]",,"[boneless skinless chicken breasts, salsa, sour cream, flour tortillas, cream of chicken soup, Mexican cheese blend, chopped tomatoes, sliced green onions]",burrito
Breakfast-Burrito-1267938,Breakfast Burrito,4,780.0,[Breakfast and Brunch],,"[Flatout® Flatbreads, egg whites, baby spinach leaves, canned black beans, fat free feta cheese, sun-dried tomatoes, salt, pepper]",burrito
Skinny-Burrito-Bowls-1367312,Skinny Burrito Bowls,4,1500.0,[Main Dishes],,"[diced onions, lean ground turkey, brown rice, low sodium chicken broth, salsa, taco seasoning, black beans, corn kernels, diced tomatoes, sea salt, ground pepper, cheddar cheese, fresh chives]",burrito
Breakfast-Burrito-1360838,Breakfast Burrito,4,2700.0,[Breakfast and Brunch],,"[chorizo sausage, eggs, potatoes, white onion, cheese, parsley, butter, tortillas, salsa, salt, pepper]",burrito
Grilled-Burritos-1064168,Grilled Burritos,4,1500.0,[Main Dishes],,"[ground beef, taco seasoning, tortillas, refried beans, tomatoes, shredded lettuce, sour cream, colby jack cheese, guacamole]",burrito
Easy-Meal-Burritos-995586,Easy Meal Burritos,3,1800.0,[Main Dishes],,"[yellow rice, black beans, flour tortillas, salsa, Sargento® Traditional Cut Shredded 4 Cheese Mexican]",burrito
Easy-Pressure-Cooker-Chile-Colorado-Smothered-Burritos-1163446,Easy Pressure Cooker Chile Colorado Smothered Burritos,4,3000.0,[Main Dishes],,"[rump roast, enchilada sauce, beef stock cubes, water, large flour tortillas, shredded cheese]",burrito
Tasty-burritos-370122,Tasty Burritos,4,1200.0,[Main Dishes],,"[ground beef, taco seasoning, refried beans, flour tortillas, shredded colby, canola oil, sour cream]",burrito
The-Thanksgiving-Burrito-1355607,The Thanksgiving Burrito,4,2100.0,[Main Dishes],,"[cranberries, apples, garlic, lime, honey, purple onion, salt, stuffing, pinto beans, squash, pepper, onions, turkey, corn salsa, cheese, sour cream]",burrito
Heart-Healthy-Burrito-Allrecipes,Heart Healthy Burrito,4,780.0,,,"[flour tortillas, grilled chicken strips, brown rice, broccoli, cheddar cheese]",burrito
Sweet-Potato-and-Black-Bean-Burritos-1155390,Sweet Potato and Black Bean Burritos,3,1800.0,[Main Dishes],,"[olive oil, sweet potatoes, purple onion, kosher salt, pepper, black beans, chipotle peppers, spinach, monterey jack, large flour tortillas, low-fat sour cream, fresh lime juice, romaine lettuce]",burrito
Copycat-Chipotle-Chicken-Burrito-974469,Copycat Chipotle Chicken Burrito,4,3900.0,[Main Dishes],[Mexican],"[flour tortillas, boneless skinless chicken breasts, tenderloin, chili beans, black beans, sour cream, roma tomatoes, romaine lettuce, lime, cilantro, salt, black pepper, cumin, chili powder, garlic, oregano, onions, oil, butter, jalapeno chilies, guacamole, hot sauce, salsa]",burrito
Chile-Colorado-Burritos-1372189,Chile Colorado Burritos,3,23700.0,[Main Dishes],,"[boneless beef chuck roast, enchilada sauce, beef bouillon granules, refried beans, flour tortillas, monterey jack, green onions]",burrito
Crispy-Chipotle-Tofu-and-Black-Bean-Burritos-1322110,Crispy Chipotle Tofu and Black Bean Burritos,4,1500.0,[Main Dishes],[Southwestern],"[olive oil, small yellow onion, red bell pepper, garlic, chipotle, reduced sodium black beans, chili powder, cumin, cilantro, black pepper, kosher salt, low sodium vegetable broth, whole wheat tortillas, cooked quinoa, Haas avocados, reduced fat Mexican cheese, salsa, greek yogurt]",burrito
Bean-Burritos-1077793,Bean Burritos,4,2700.0,,"[Southwestern, Mexican]","[cooked brown rice, canola oil, onions, garlic cloves, jalapeno chilies, chili powder, ground cumin, tomato paste, low sodium black beans, low sodium pinto beans, water, frozen sweet corn, chopped cilantro fresh, flour tortillas, shredded reduced fat cheddar cheese]",burrito
Crunchy-Taco-Burritos-1290912,Crunchy Taco Burritos,3,2400.0,[Main Dishes],,"[ground beef, water, milk, Hamburger Helper, Old El Paso Flour Tortillas, sliced green onions, large tomato]",burrito
Breakfast-Burrito-Martha-Stewart-197395,Breakfast Burrito,4,2100.0,[Breakfast and Brunch],[Mexican],"[flour tortillas, chorizo sausage, large eggs, monterey jack, prepar salsa, hot sauce]",burrito
Black-bean-and-avocado-burritos-with-jicama-cucumber-slaw-348339,Black Bean and Avocado Burritos with Jicama-Cucumber Slaw,4,1500.0,,,"[extra-virgin olive oil, black beans, garlic, salt, pepper, large flour tortillas, avocado, shredded Monterey Jack cheese, fresh lemon juice, english cucumber, jicama]",burrito
Best-Burritos-Allrecipes,Best Burritos,4,1200.0,,"[Mexican, Kid-Friendly]","[flour tortillas, vegetarian refried beans, American cheese, ground black pepper, low-fat sour cream, hot pepper sauce]",burrito
Everyones-Favorite-Taco-Bell-Burritos-1280018,Everyone’s Favorite Taco Bell Burritos,3,3000.0,[Main Dishes],[Mexican],"[steak, taco seasoning, salsa, refried beans, flour tortillas, enchilada sauce, sour cream, shredded lettuce, shredded mild cheddar cheese, tomatoes, yellow onion]",burrito
Brown-Rice-and-Black-Bean-Burrito-750761,Brown Rice and Black Bean Burrito,3,1800.0,[Main Dishes],[Southwestern],"[brown rice, vegetable oil, onions, garlic cloves, chili powder, ground cumin, black beans, green bell pepper, flour tortillas, green onions, cheddar cheese, light sour cream, salsa]",burrito
Paleo-Breakfast-Burritos-1274226,Paleo Breakfast Burritos,4,900.0,[Breakfast and Brunch],,"[eggs, salt, garlic powder, cheese, avocado oil, luncheon meat]",burrito
Breakfast-Burrito-1043251,Breakfast Burrito,4,2100.0,[Breakfast and Brunch],,"[rolls, bacon, eggs, Potatoes O'Brien, green onions, shredded cheddar cheese, flour tortillas, salsa]",burrito
Steak-Burritos-TasteOfHome,Steak Burritos,5,29700.0,[Main Dishes],[Mexican],"[flank steak, taco seasoning, onions, green chilies, vinegar, flour tortillas, shredded Monterey Jack cheese, plum tomatoes, sour cream]",burrito
Spanish-Rice-and-Beef-Burritos-1249245,Spanish Rice and Beef Burritos,4,1800.0,[Main Dishes],,"[lean ground beef, water, Knorr® Fiesta Sides Spanish Rice, Mexican cheese blend, large flour tortillas, black beans, guacamole, pico de gallo, cilantro]",burrito
Bean-Burritos-MyRecipes-237427,Bean Burritos,3,,[Main Dishes],"[American, Mexican]","[refried beans, salsa, long-grain rice, shredded cheddar cheese, flour tortillas]",burrito
Chipotle-Bacon-Egg-and-Cheese-Burritos-1349012,Chipotle Bacon Egg and Cheese Burritos,4,600.0,[Breakfast and Brunch],,"[eggs, butter, tortillas, bacon, chipotle peppers, adobo sauce, shredded cheddar cheese]",burrito
Burrito-BLT-Wraps-1290780,Burrito BLT Wraps,3,900.0,[Lunch and Snacks],,"[bacon, lettuce, shredded cheddar cheese, large tomato, mayonnaise, Old El Paso Flour Tortillas]",burrito
Spicy-Pork-Bulgogi-and-Beans-Burrito-Closet-Cooking-54960,Spicy Pork Bulgogi and Beans Burrito,5,1800.0,[Main Dishes],,"[pork, refried beans, kimchi, cheddar cheese, salsa, tortillas]",burrito
Easy-Breakfast-Burritos-1315644,Easy Breakfast Burritos,4,1800.0,[Breakfast and Brunch],,"[tater tots, eggs, large flour tortillas, shredded cheese, green pepper, tomatoes, chopped ham, crumbled bacon, sour cream, salsa, hot sauce, pickled jalapenos]",burrito
Fully-Loaded-Vegan-Burritos-1369575,Fully Loaded Vegan Burritos,3,6300.0,[Main Dishes],[Mexican],"[pinto beans, olive oil, white onion, poblano, red bell pepper, garlic, salt, chili powder, ground cumin, lime juice, red pepper flakes, flour tortillas, green onions, cream, queso blanco, hot sauce, avocado, salsa, guacamole, yellow onion, basmati rice, low sodium vegetable broth, chopped cilantro]",burrito
Breakfast-Burrito-with-Tofu-1347213,Breakfast Burrito with Tofu,3,2400.0,[Breakfast and Brunch],,"[spanish onion, garlic, canola oil, potatoes, salt, ground black pepper, firm tofu, flour tortillas, refried beans, monterey jack, tomato salsa]",burrito
Spicy-Bean-Burritos-1175894,Spicy Bean Burritos,4,1200.0,[Main Dishes],"[Southwestern, Mexican]","[canola oil, garlic, chili powder, ground cumin, salt, pepper, water, black beans, pinto beans, salsa, flour tortillas, shredded cheese, diced tomatoes, romaine lettuce, green onions, sour cream]",burrito
