id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients,dish
Tuscan-Lasagna-1200366,Tuscan Lasagna,3,5100.0,[Main Dishes],[Italian],"[lean ground beef, cremini mushrooms, white onion, garlic cloves, fresh parsley, salt, dried basil, italian seasoning, fennel seeds, ground black pepper, low-fat ricotta, lasagna noodles, vegetable oil cooking spray, marinara sauce, fresh mozzarella, frozen spinach, grated parmesan cheese]",lasagna
Vegetable-Lasagna-1021958,Vegetable Lasagna,3,4500.0,[Main Dishes],,"[ricotta cheese, large eggs, salt, black pepper, frozen chopped spinach, shredded mozzarella cheese, shredded parmesan cheese, basil leaves, extra-virgin olive oil, garlic, diced yellow onion, shredded carrots, yellow squash, zucchini, marinara sauce, oven-ready lasagna noodles]",lasagna
Vegetable-Lasagna-1054150,Vegetable Lasagna,3,2400.0,[Main Dishes],,"[lasagna noodles, eggs, cream style cottage cheese, ricotta cheese, italian seasoning, fresh mushrooms, chopped onion, garlic, olive oil, all-purpose flour, black pepper, milk, frozen chopped spinach, frozen chopped broccoli, shredded carrots, shredded parmesan cheese, shredded mozzarella cheese]",lasagna
Skinny-Mushroom-Spinach-Lasagna-793663,Skinny Mushroom Spinach Lasagna,4,3300.0,[Main Dishes],[Italian],"[salted butter, onions, mushrooms, minced garlic, fresh spinach, salt, pepper, red pepper flakes, nutmeg, nonfat ricotta cheese, large eggs, grated parmesan cheese, whole wheat lasagna noodles, pasta sauce, part-skim mozzarella cheese]",lasagna
Meatless-Lasagna-1306356,Meatless Lasagna,4,2400.0,[Main Dishes],,"[lasagna noodles, cottage cheese, marinara sauce, eggs, oregano, basil, mozzarella cheese]",lasagna
Easy-Skillet-Lasagna-1352859,Easy Skillet Lasagna,4,1500.0,[Main Dishes],[Italian],"[oven-ready lasagna noodles, italian sausage, yellow onion, garlic cloves, tomato sauce, water, italian seasoning, cream cheese, ricotta cheese, mozzarella cheese, basil]",lasagna
Meatball-Lasagna-793491,Meatball Lasagna,3,6300.0,[Main Dishes],[Italian],"[sweet pepper, whole wheat lasagna noodles, reduced fat mozzarella, ricotta cheese, soft goat's cheese, tomato basil sauce, meatballs, fresh basil]",lasagna
Mom_s-Famous-Lasagna-1370502,Mom's Famous Lasagna,4,5400.0,[Main Dishes],[Italian],"[italian sausage, ground beef, onions, garlic cloves, pasta sauce, tomato paste, tomato sauce, sugar, dried parsley, italian seasoning, kosher salt, black pepper, fresh basil, heavy cream, lasagne, ricotta cheese, eggs, garlic salt, mozzarella cheese, shredded mozzarella cheese, grated parmesan cheese]",lasagna
Bacon-Lasagna-1338834,Bacon Lasagna,4,5100.0,[Main Dishes],,"[yellow bell pepper, onions, bacon slices, pepper, salt, lasagna noodles, whole milk, butter, all-purpose flour, tomato sauce, tomatoes, rosemary, basil, shredded cheese]",lasagna
Family-Favorite_-Vegetarian-Lasagna-1336629,Family Favorite! Vegetarian Lasagna,3,2700.0,[Main Dishes],,"[lasagna noodles, onions, garlic, olive oil, marinara sauce, frozen spinach, part-skim ricotta cheese, low-fat cottage cheese, flat leaf parsley, pepper, salt, mozzarella cheese, cooking spray]",lasagna
