id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients
Crock-Pot-Pork-Chops-1373751,Crock Pot Pork Chops,4,2400.0,[Main Dishes],,"[pork chops, olive oil, chicken broth, minced garlic, paprika, onion powder, poultry seasoning, oregano, basil, salt, pepper]"
Blackened-Pork-Chops-471470,Blackened Pork Chops,5,2400.0,[Main Dishes],,"[boneless chop pork, salt, garlic powder, ground black pepper, onion powder, ground cumin, cayenne pepper, paprika, butter, vegetable oil]"
Slow-Cooker-Pork-Chops-with-Cranberries-_-Leeks-1363145,Slow Cooker Pork Chops with Cranberries & Leeks,4,22800.0,[Main Dishes],,"[bone-in pork chops, salt, ground pepper, olive oil, leeks, frozen cranberries, fresh rosemary, dry vermouth, chicken broth, pure maple syrup]"
Marinated-Baked-Pork-Chops-Allrecipes,Marinated Baked Pork Chops,4,4500.0,[Main Dishes],,"[soy sauce, vegetable oil, worcestershire sauce, lemon juice, brown sugar, ketchup, pork chops]"
Buffalo-Style-Mozzarella-Pork-Chops-1336229,Buffalo Style Mozzarella Pork Chops,4,1200.0,[Main Dishes],,"[olive oil, butter, wing sauce, fresh mozzarella, boneless center cut pork chops, salt, pepper, seasoning, steak]"
Braised-Pork-Chops-with-Onion-Recipe-_Chinese-Cuisine_-1377575,Braised Pork Chops with Onion Recipe (Chinese Cuisine),4,1800.0,[Main Dishes],[Chinese],"[boneless chop pork, onions, light soy sauce, Shaoxing wine, salt, sugar, corn flour, sesame oil, pepper, water, tomato ketchup, sauce]"
Crock-Pot-Pork-Chops-1182650,Crock Pot Pork Chops,4,2400.0,[Main Dishes],,"[soy sauce, ketchup, brown sugar, minced garlic, pepper, pork chops]"
Double-Crunch-Pork-Chops-1053167,Double Crunch Pork Chops,4,2100.0,[Main Dishes],,"[pork chops, olive oil, flour, eggs, salt, pepper, ginger, nutmeg, thyme, sage, paprika, parsley, garlic cloves, honey, soy sauce, black pepper]"
Pork-Chops-with-Apples-and-Stuffing-1323293,Pork Chops with Apples and Stuffing,3,3300.0,[Main Dishes],,"[STOVE TOP Stuffing Mix for Chicken, apple pie filling, boneless chop pork]"
Easy-Crock-Pot-Pork-Chops-and-Vegetables-1377646,Easy Crock-Pot Pork Chops and Vegetables,4,29100.0,[Main Dishes],,"[boneless chop pork, potatoes, baby carrots, onion soup mix, cream of mushroom soup, water, salt, pepper]"
Pork-chops-with-mushrooms-and-shallots-352122,Pork Chops with Mushrooms and Shallots,5,2100.0,[Main Dishes],,"[butter, fat, pork loin chops, salt, ground pepper, shallots, non fat chicken stock, crimini mushrooms, dijon mustard, fresh parsley]"
Baked-Pork-Chops-with-Tomatoes-and-Rice-1332359,Baked Pork Chops with Tomatoes and Rice,4,4800.0,[Main Dishes],,"[pork loin chops, seasoning salt, bacon grease, rice, sweet onion, diced tomatoes, water]"
Pork-chops-with-balsamic-glaze-310062,Pork Chops with Balsamic Glaze,5,1500.0,[Main Dishes],,"[boneless center cut pork chops, salt, ground black pepper, seasoning, olive oil, balsamic vinegar, sugar]"
Smothered-Pork-Chops-1048602,Smothered Pork Chops,4,3000.0,[Main Dishes],,"[all-purpose flour, onion powder, garlic powder, salt, black pepper, center cut pork chops, vegetable oil, onions, water, buttermilk, flat leaf parsley]"
Apple-Chutney-Pork-Chops-1329961,Apple Chutney Pork Chops,4,2400.0,[Main Dishes],,"[apples, honey, cider vinegar, brown sugar, salt, ground ginger, ground mustard, pork chops]"
Dijon-Grilled-Pork-Chops-1249197,Dijon Grilled Pork Chops,4,2700.0,[Main Dishes],[Barbecue],"[dijon mustard, brown sugar, apple juice, worcestershire sauce, bone-in pork chops]"
Maple-Pork-Chops-761753,Maple Pork Chops,4,1800.0,[Main Dishes],,"[boneless center cut pork chops, pure maple syrup, mild olive oil, low sodium soy sauce, rice vinegar, garlic cloves]"
Pork-Chops-With-Apples_-Sage_-Rosemary-And-Garlic-1338984,"Pork Chops With Apples, Sage, Rosemary And Garlic",4,3000.0,[Main Dishes],,"[pork rib chops, sea salt, pepper, butter, fresh sage, rosemary, garlic, apples, apple cider]"
Breaded-Pork-Chops-1346376,Breaded Pork Chops,4,2400.0,[Main Dishes],,"[boneless chop pork, almond flour, bacon fat, salt, pepper, paprika]"
Glorified-Onion-Pork-Chops-793730,Glorified Onion Pork Chops,3,2100.0,[Main Dishes],,"[vegetable oil, bone-in pork chops, onions, Campbell's Condensed Cream of Celery Soup, water]"
Basil-Pork-Chops-TasteOfHome,Basil Pork Chops,5,1500.0,[Main Dishes],,"[brown sugar, dried basil, salt, chili powder, canola oil, pork loin chops]"
Garlic-Roasted-Pork-Chops-1259615,Garlic-Roasted Pork Chops,4,1500.0,[Main Dishes],,"[olive oil, kosher salt, ground black pepper, boneless center cut pork chops, garlic]"
Easy-Teriyaki-Pork-Chops-1326230,Easy Teriyaki Pork Chops,4,2400.0,[Main Dishes],,"[boneless center cut pork chops, teriyaki marinade, fresh pineapple, wing sauce]"
Best-Honey-Garlic-Pork-Chops-1125986,Best Honey Garlic Pork Chops,4,2100.0,[Main Dishes],[Barbecue],"[ketchup, honey, soy sauce, garlic cloves, boneless chop pork, salt, pepper]"
Pork-Chops-with-Apples-_-Onions-1268009,Pork Chops with Apples & Onions,4,1200.0,[Main Dishes],,"[bone-in pork chops, apples, onions, water, balsamic vinaigrette, salt, pepper]"
Pork-Chops-and-Parsnips-with-a-fig-pan-sauce-1368004,Pork Chops and Parsnips with a fig pan sauce,4,2400.0,[Main Dishes],,"[boneless chop pork, dried fig, onions, minced garlic, olive oil, balsamic vinegar, parsnips]"
Simple-Spiced-Cider-Pork-Chops-1350297,Simple Spiced Cider Pork Chops,4,2100.0,[Main Dishes],,"[pork chops, oil, apple cider, ground cinnamon, clove]"
Pork-Chops-in-Mushroom-Gravy-1320267,Pork Chops in Mushroom Gravy,4,1800.0,[Main Dishes],,"[bone-in pork chops, all-purpose flour, onion powder, paprika, salt, pepper, olive oil, butter, mushrooms, onions, garlic, beef broth, heavy cream]"
Garlic-lime-marinated-pork-chops-352132,Garlic Lime Marinated Pork Chops,5,2400.0,[Main Dishes],,"[boneless chop pork, garlic, cumin, chili powder, paprika, lime, lime zest, salt, pepper]"
Korean-Style-Pork-Chops-1058158,Korean Style Pork Chops,4,1380.0,[Main Dishes],,"[pork chops, olive oil, soy sauce, honey, garlic, sesame oil, ginger, Sriracha, black pepper]"
Savory-Pork-Chops-899624,Savory Pork Chops,4,2100.0,[Main Dishes],,"[pork loin chops, salt, pepper, italian seasoning, cooking spray, chicken broth]"
Moms-Perfect-Pork-Chops-532906,Mom’s Perfect Pork Chops,5,1500.0,[Main Dishes],,"[pork chops, bacon fat, salt, dry rub, cumin seed, black peppercorns, coriander seeds, sugar, sea salt]"
Cuban-Spiced-Pork-Chops-1178813,Cuban Spiced Pork Chops,4,2700.0,[Main Dishes],[Cuban],"[boneless chop pork, lime, ground cumin, garlic cloves, onion powder, ground pepper, olive oil]"
Sweet-Fire-Porterhouse-Pork-Chops-1029184,Sweet Fire Porterhouse Pork Chops,3,2700.0,[Main Dishes],,"[loin pork chops, olive oil, chipotle chile, coarse salt, orange, garlic, honey]"
Simple_-Pan-Fried-Pork-Chops-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41321,"Simple, Pan-Fried Pork Chops",5,1800.0,[Main Dishes],,"[bone-in pork chops, all-purpose flour, seasoning salt, black pepper, cayenne pepper, canola oil, butter, salt, pepper]"
Oven-Roasted-Pork-Chops-788547,Oven Roasted Pork Chops,3,1020.0,[Main Dishes],,"[bone-in pork chops, olive oil, salt, ground black pepper, garlic powder, ground thyme]"
Baked-Honey-Mustard-Pork-Chops-1339292,Baked Honey Mustard Pork Chops,4,3900.0,[Main Dishes],,"[center cut pork chops, honey, whole grain mustard]"
Bada-Bing-Pork-Chops-676432,Bada Bing Pork Chops,5,30000.0,[Main Dishes],[Barbecue],"[salad dressing, worcestershire sauce, applesauce, hot pepper sauce, lime, bone-in pork chops]"
Coffee-Marinated-Pork-Chops-1201451,Coffee Marinated Pork Chops,4,87240.0,[Main Dishes],,"[pork chops, brewed coffee, salt, pepper, olive oil]"
Brown-Sugar-Pork-Chops-781326,Brown Sugar Pork Chops,4,2700.0,[Main Dishes],,"[boneless chop pork, garlic cloves, brown sugar, butter, paprika, colby jack cheese, salt and ground black pepper]"
Sarah_s-Favorite-Pork-Chops-_-Cinnamon-Apples-1365937,Sarah's Favorite Pork Chops & Cinnamon Apples,3,3900.0,[Main Dishes],,"[pork chops, vegetable oil, yellow onion, garlic, unsalted butter, brown sugar, granny smith apples, apple cider, ground cinnamon, ground nutmeg, salt, pepper, corn starch]"
Southern-Fried-Pork-Chops-1268470,Southern Fried Pork Chops,4,1800.0,,,"[bone-in pork chops, pepper, salt, cajun seasoning, buttermilk, self rising flour, cooking oil, meat sauce]"
Garlic-pork-chops-303751,Garlic Pork Chops,4,1800.0,[Main Dishes],,"[bone-in pork chops, lipton recip secret savori herb with garlic soup mix, olive oil, water]"
Super-Moist-Pork-Chops-771168,Super Moist Pork Chops,3,1500.0,[Main Dishes],,"[vegetable oil, bone-in pork chops, Campbell's Condensed Golden Mushroom Soup, water]"
Honey-Sriracha-Skillet-Pork-Chops-1272468,Honey Sriracha Skillet Pork Chops,4,1800.0,[Main Dishes],,"[coconut oil, pork loin chops, black pepper, honey, Sriracha]"
Honey-Garlic-Pork-Chops-1230912,Honey Garlic Pork Chops,4,2100.0,[Main Dishes],[Barbecue],"[ketchup, honey, soy sauce, garlic cloves, boneless chop pork, salt, pepper]"
Balsamic-Dijon-Pork-Chops-519747,Balsamic Dijon Pork Chops,4,2700.0,[Main Dishes],,"[bone-in pork chops, flour, granulated garlic, kosher salt, ground black pepper, butter, light brown sugar, balsamic vinegar, vinegar]"
The-BEST-Damn-Pork-Chops-1038080,The BEST Damn Pork Chops,4,2100.0,[Main Dishes],,"[boneless chop pork, mayonnaise, garlic cloves, ranch dressing, shredded cheddar cheese, panko breadcrumbs]"
Your-New-Favorite-Pork-Chops-1015963,Your New Favorite Pork Chops,3,2400.0,[Main Dishes],,"[vegetable oil, pork rib chops, ground black pepper, kosher salt, sage, garlic cloves, unsalted butter]"
Asiago-breaded-pork-chops-333973,Asiago Breaded Pork Chops,5,4200.0,[Main Dishes],,"[boneless chop pork, olive oil, milk, corn flakes, seasoned bread crumbs, chicken stock, asiago]"
Garlic-Butter-_-Mushrooms-Baked-Pork-Chop-1302811,Garlic Butter & Mushrooms Baked Pork Chop,4,3300.0,[Main Dishes],,"[pork chops, butter, garlic cloves, flour, milk, mushrooms, oregano, thyme, salt, pepper]"
Pong-Pong-Pork-Chops-1270933,Pong Pong Pork Chops,3,2400.0,[Main Dishes],,"[pork loin chops, onions, garlic, soy sauce, hot mustard, splenda, sesame oil, Tabasco Pepper Sauce, peanut butter, water, ground ginger]"
Cinnamon-Apple-Pork-Chops-1319473,Cinnamon Apple Pork Chops,4,2400.0,[Main Dishes],,"[pork chops, salt, pepper, butter, gala apples, white onion, brown sugar, ground cinnamon, paprika, apple cider, heavy cream]"
Ranch-Crock-Pot-Pork-Chops-1052673,Ranch Crock Pot Pork Chops,4,1800.0,[Main Dishes],,"[pork chops, oil, ranch dressing, cream of chicken soup, mashed potatoes]"
